1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01 1.530320689360976372e-01
