4.290000000000000480e-01,4.368000000000000216e-01,4.415760869565218405e-01,8.580000000000000127e-02,4.400000000000000022e-01,4.400000000000000022e-01,4.367050603198865399e-01,3.440000000000000280e-01,4.345999999999999308e-01,4.263999999999999457e-01,4.406233207952713893e-01,3.607999999999999541e-01
4.290000000000000480e-01,4.368000000000000216e-01,4.378087112707679807e-01,5.460000000000000270e-02,4.239999999999999880e-01,4.239999999999999880e-01,4.415254705005796088e-01,4.000000000000000222e-01,4.263999999999999457e-01,4.427999999999999714e-01,4.380809915589272130e-01,1.885999999999999899e-01
4.290000000000000480e-01,4.290000000000000480e-01,4.373177842565598161e-01,2.262000000000000122e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.389093103637461968e-01,5.600000000000000117e-02,4.263999999999999457e-01,0.000000000000000000e+00,4.365882227664785731e-01,3.689999999999999392e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.346856888096300442e-01,2.730000000000000204e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.352793949616410862e-01,3.360000000000000209e-01,4.427999999999999714e-01,0.000000000000000000e+00,4.351055926987159039e-01,1.475999999999999812e-01
4.446000000000000507e-01,4.446000000000000507e-01,4.395852119026150695e-01,4.758000000000000562e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.337689096134035860e-01,1.519999999999999962e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.346443337220396441e-01,5.411999999999999034e-01
0.000000000000000000e+00,4.212000000000000188e-01,4.445964432284542633e-01,1.872000000000000053e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.385243655100588001e-01,9.600000000000000200e-02,4.263999999999999457e-01,0.000000000000000000e+00,4.393014036215579510e-01,7.461999999999998634e-01
0.000000000000000000e+00,4.446000000000000507e-01,4.418762746431000310e-01,6.084000000000000519e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.380441329463944378e-01,4.000000000000000222e-01,4.263999999999999457e-01,0.000000000000000000e+00,4.378003203416978573e-01,7.953999999999998849e-01
0.000000000000000000e+00,4.212000000000000188e-01,4.413761883205070680e-01,4.758000000000000562e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.428943143442397035e-01,4.080000000000000293e-01,4.263999999999999457e-01,0.000000000000000000e+00,4.425256341068538046e-01,3.115999999999999881e-01
0.000000000000000000e+00,4.212000000000000188e-01,4.408772326475244308e-01,1.872000000000000053e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.402619558637390074e-01,1.920000000000000040e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.410024739163171392e-01,1.311999999999999833e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.403794037940380046e-01,7.332000000000000739e-01,4.239999999999999880e-01,4.480000000000000093e-01,4.451616493239108352e-01,2.640000000000000124e-01,4.263999999999999457e-01,4.427999999999999714e-01,4.394897631042984920e-01,2.869999999999999774e-01
4.212000000000000188e-01,4.446000000000000507e-01,4.454088624942896812e-01,1.872000000000000053e-01,4.480000000000000093e-01,0.000000000000000000e+00,4.434343994235354081e-01,5.600000000000000533e-01,4.427999999999999714e-01,4.263999999999999457e-01,4.442518149311951992e-01,8.199999999999998956e-03
4.368000000000000216e-01,4.212000000000000188e-01,4.436355363439882238e-01,3.432000000000000051e-01,4.480000000000000093e-01,0.000000000000000000e+00,4.484053584440335638e-01,1.680000000000000104e-01,4.263999999999999457e-01,4.263999999999999457e-01,4.491181947639391603e-01,4.755999999999999117e-01
4.368000000000000216e-01,4.212000000000000188e-01,4.487400759406283135e-01,2.106000000000000094e-01,4.480000000000000093e-01,0.000000000000000000e+00,4.466528948690749456e-01,2.240000000000000047e-01,4.263999999999999457e-01,4.427999999999999714e-01,4.463070810428346746e-01,6.723999999999998867e-01
4.368000000000000216e-01,4.212000000000000188e-01,4.457907069783392240e-01,2.651999999999999913e-01,4.239999999999999880e-01,4.480000000000000093e-01,4.460303300624443579e-01,7.200000000000000844e-02,4.263999999999999457e-01,4.263999999999999457e-01,4.512188411379520203e-01,6.641999999999999016e-01
4.368000000000000216e-01,4.446000000000000507e-01,4.509452506214951528e-01,3.119999999999999996e-01,4.480000000000000093e-01,0.000000000000000000e+00,4.454094983575526134e-01,3.360000000000000209e-01,4.427999999999999714e-01,4.263999999999999457e-01,4.483814523184602718e-01,4.181999999999999607e-01
4.368000000000000216e-01,4.446000000000000507e-01,4.468121670390102218e-01,2.496000000000000163e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.447903925275215609e-01,3.679999999999999938e-01,4.263999999999999457e-01,4.509999999999999565e-01,4.455795250774330918e-01,3.033999999999999475e-01
4.368000000000000216e-01,4.212000000000000188e-01,4.438880036421580799e-01,4.680000000000000271e-01,4.560000000000000164e-01,4.560000000000000164e-01,4.442963456625570462e-01,4.400000000000000022e-01,4.263999999999999457e-01,4.509999999999999565e-01,4.438910842851730432e-01,2.295999999999999708e-01
4.368000000000000216e-01,4.212000000000000188e-01,4.489983882109142010e-01,7.254000000000000448e-01,4.239999999999999880e-01,4.560000000000000164e-01,4.492867572728295178e-01,4.319999999999999951e-01,4.427999999999999714e-01,4.263999999999999457e-01,4.487495211514256899e-01,1.229999999999999843e-01
4.368000000000000216e-01,4.446000000000000507e-01,4.483531643386792220e-01,1.092000000000000054e-01,4.560000000000000164e-01,4.560000000000000164e-01,4.475274110539272376e-01,2.640000000000000124e-01,4.263999999999999457e-01,4.427999999999999714e-01,4.537154871908372633e-01,2.623999999999999666e-01
4.446000000000000507e-01,4.446000000000000507e-01,4.477097922167375676e-01,2.418000000000000149e-01,4.239999999999999880e-01,4.560000000000000164e-01,4.525910839556462339e-01,4.799999999999999822e-01,4.263999999999999457e-01,4.263999999999999457e-01,4.519649451579123012e-01,1.065999999999999864e-01
4.368000000000000216e-01,4.212000000000000188e-01,4.529090697944491151e-01,3.119999999999999996e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.508058153950187386e-01,3.679999999999999938e-01,4.263999999999999457e-01,4.263999999999999457e-01,4.513430206957289026e-01,2.541999999999999815e-01
4.212000000000000188e-01,4.212000000000000188e-01,4.487400759406283690e-01,2.340000000000000135e-01,4.239999999999999880e-01,4.560000000000000164e-01,4.490345756623261297e-01,7.200000000000000844e-02,4.591999999999999416e-01,4.591999999999999416e-01,4.485040748236067687e-01,3.935999999999999499e-01
4.212000000000000188e-01,4.446000000000000507e-01,4.539634501222210572e-01,7.799999999999999989e-02,4.560000000000000164e-01,0.000000000000000000e+00,4.484053584440335638e-01,8.000000000000000167e-03,4.263999999999999457e-01,4.263999999999999457e-01,4.534645799922580323e-01,4.673999999999999266e-01
4.446000000000000507e-01,4.446000000000000507e-01,4.521214931602134390e-01,4.758000000000000562e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.534890312340571494e-01,2.479999999999999982e-01,4.591999999999999416e-01,4.263999999999999457e-01,4.528385244091011064e-01,4.837999999999999523e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.574243490499649289e-01,5.460000000000000270e-02,4.239999999999999880e-01,0.000000000000000000e+00,4.528472772557456394e-01,9.600000000000000200e-02,4.263999999999999457e-01,4.263999999999999457e-01,4.578959124413671256e-01,4.181999999999999607e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.541749155700478546e-01,1.403999999999999970e-01,4.560000000000000164e-01,4.560000000000000164e-01,4.510599909788003403e-01,2.560000000000000053e-01,4.263999999999999457e-01,4.263999999999999457e-01,4.536401858818323585e-01,3.853999999999999648e-01
4.212000000000000188e-01,4.212000000000000188e-01,4.535147392290250767e-01,1.794000000000000039e-01,4.239999999999999880e-01,4.560000000000000164e-01,4.562043795620439601e-01,1.839999999999999969e-01,4.263999999999999457e-01,4.591999999999999416e-01,4.587155963302753658e-01,3.197999999999999732e-01
4.212000000000000188e-01,4.212000000000000188e-01,4.588505206188600583e-01,2.340000000000000135e-01,4.239999999999999880e-01,4.560000000000000164e-01,4.542357483533955853e-01,2.000000000000000111e-01,4.263999999999999457e-01,4.263999999999999457e-01,4.556061784642739254e-01,2.131999999999999729e-01
4.212000000000000188e-01,4.602000000000000535e-01,4.543601095124368272e-01,3.900000000000000133e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.535918807053355706e-01,1.360000000000000098e-01,4.591999999999999416e-01,4.263999999999999457e-01,4.536903839769836355e-01,4.099999999999999478e-02
4.212000000000000188e-01,4.212000000000000188e-01,4.525149387944539248e-01,6.240000000000000407e-02,4.239999999999999880e-01,0.000000000000000000e+00,4.587945174055171882e-01,6.239999999999999991e-01,4.591999999999999416e-01,4.263999999999999457e-01,4.530637051770817214e-01,2.459999999999999687e-02
4.212000000000000188e-01,4.602000000000000535e-01,4.578270822327876188e-01,2.262000000000000122e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.568035173870840793e-01,1.839999999999999969e-01,4.263999999999999457e-01,4.263999999999999457e-01,4.524387552416686553e-01,3.279999999999999583e-02
4.602000000000000535e-01,4.212000000000000188e-01,4.545719447520253365e-01,5.303999999999999826e-01,4.640000000000000235e-01,0.000000000000000000e+00,4.548297231224062154e-01,3.440000000000000280e-01,4.263999999999999457e-01,4.591999999999999416e-01,4.518155270262825818e-01,1.721999999999999642e-01
4.602000000000000535e-01,4.212000000000000188e-01,4.599327790553690010e-01,1.170000000000000068e-01,4.640000000000000235e-01,4.640000000000000235e-01,4.600609580769453588e-01,5.120000000000000107e-01,4.263999999999999457e-01,4.263999999999999457e-01,4.568499637862835083e-01,7.379999999999999061e-02
4.212000000000000188e-01,4.212000000000000188e-01,4.654215645324901729e-01,4.056000000000000161e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.654139275117809560e-01,3.200000000000000067e-02,4.263999999999999457e-01,4.263999999999999457e-01,4.619978590343119529e-01,3.033999999999999475e-01
4.602000000000000535e-01,4.212000000000000188e-01,4.605845881310896561e-01,2.106000000000000094e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.619471070562422566e-01,2.959999999999999853e-01,4.263999999999999457e-01,4.591999999999999416e-01,4.600280504908837442e-01,2.951999999999999624e-01
4.212000000000000188e-01,4.212000000000000188e-01,4.572902620624965109e-01,8.580000000000000127e-02,4.239999999999999880e-01,0.000000000000000000e+00,4.575088642342446943e-01,2.640000000000000124e-01,4.263999999999999457e-01,4.591999999999999416e-01,4.592551106132737870e-01,5.575999999999998735e-01
4.212000000000000188e-01,4.602000000000000535e-01,4.627157857269978969e-01,3.119999999999999996e-01,4.239999999999999880e-01,0.000000000000000000e+00,4.567252797442340473e-01,2.240000000000000047e-01,4.263999999999999457e-01,0.000000000000000000e+00,4.561383990654727105e-01,3.115999999999999881e-01
4.212000000000000188e-01,4.602000000000000535e-01,4.581497797356830493e-01,1.403999999999999970e-01,4.239999999999999880e-01,4.640000000000000235e-01,4.547521600727605362e-01,4.640000000000000235e-01,4.427999999999999714e-01,0.000000000000000000e+00,4.553784639306938109e-01,5.083999999999999631e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.635958395245173280e-01,1.014000000000000040e-01,4.640000000000000235e-01,0.000000000000000000e+00,4.599816007359707193e-01,3.360000000000000209e-01,4.427999999999999714e-01,4.591999999999999416e-01,4.604930645251869570e-01,9.839999999999998748e-02
4.446000000000000507e-01,4.680000000000000271e-01,4.602584528235088013e-01,1.716000000000000025e-01,4.640000000000000235e-01,0.000000000000000000e+00,4.653327128897163378e-01,6.720000000000000417e-01,4.263999999999999457e-01,0.000000000000000000e+00,4.585360398143490390e-01,3.935999999999999499e-01
4.446000000000000507e-01,4.680000000000000271e-01,4.657550606078703082e-01,8.580000000000000127e-02,4.640000000000000235e-01,4.640000000000000235e-01,4.631237698274865977e-01,3.519999999999999796e-01,4.427999999999999714e-01,0.000000000000000000e+00,4.637222190804729527e-01,5.493999999999998884e-01
4.212000000000000188e-01,4.680000000000000271e-01,4.634856497712284695e-01,7.019999999999999851e-02,4.640000000000000235e-01,4.239999999999999880e-01,4.685486704931476898e-01,6.640000000000000346e-01,4.427999999999999714e-01,0.000000000000000000e+00,4.690270548532862738e-01,1.557999999999999940e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.690600757712432567e-01,4.056000000000000161e-01,4.239999999999999880e-01,4.640000000000000235e-01,4.663091629750526490e-01,1.040000000000000091e-01,4.427999999999999714e-01,0.000000000000000000e+00,4.655916420622304708e-01,1.393999999999999684e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.641475751264507177e-01,4.212000000000000188e-01,4.640000000000000235e-01,4.640000000000000235e-01,4.628290425224184657e-01,3.679999999999999938e-01,4.427999999999999714e-01,0.000000000000000000e+00,4.634339324064656318e-01,3.853999999999999648e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.595534083544454695e-01,4.836000000000000298e-01,4.640000000000000235e-01,4.640000000000000235e-01,4.682470002926545360e-01,3.360000000000000209e-01,4.427999999999999714e-01,0.000000000000000000e+00,4.626495147822163312e-01,3.689999999999999392e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.650330888928637108e-01,3.432000000000000051e-01,4.239999999999999880e-01,4.640000000000000235e-01,4.647380039502731486e-01,8.799999999999999489e-02,4.427999999999999714e-01,4.591999999999999416e-01,4.679296964163434658e-01,1.885999999999999899e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.614838480653179476e-01,1.872000000000000053e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.626951995373049242e-01,4.560000000000000164e-01,4.591999999999999416e-01,0.000000000000000000e+00,4.632768361581923178e-01,3.279999999999999583e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.594180704441043206e-01,4.680000000000000132e-02,4.640000000000000235e-01,4.640000000000000235e-01,4.594532506317483556e-01,4.879999999999999893e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.589209760465638999e-01,6.559999999999999165e-02
4.446000000000000507e-01,4.680000000000000271e-01,4.648945047085470961e-01,2.262000000000000122e-01,4.239999999999999880e-01,4.640000000000000235e-01,4.586629973626878964e-01,2.400000000000000050e-02,4.673999999999999266e-01,4.427999999999999714e-01,4.641159157799413792e-01,3.197999999999999732e-01
4.446000000000000507e-01,4.680000000000000271e-01,4.627981488074049410e-01,4.992000000000000326e-01,4.640000000000000235e-01,4.239999999999999880e-01,4.639832966013225368e-01,1.519999999999999962e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.633291897389537617e-01,2.377999999999999559e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.683559505223972019e-01,1.559999999999999998e-01,4.239999999999999880e-01,4.640000000000000235e-01,4.631773969430293403e-01,7.200000000000000844e-02,4.427999999999999714e-01,4.427999999999999714e-01,4.686249857126530971e-01,1.967999999999999750e-01
4.446000000000000507e-01,4.680000000000000271e-01,4.647560030983735602e-01,3.588000000000000078e-01,4.720000000000000306e-01,4.720000000000000306e-01,4.623742919893655268e-01,1.920000000000000040e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.639583569084533288e-01,3.033999999999999475e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.639267233688219583e-01,3.120000000000000204e-02,4.720000000000000306e-01,4.239999999999999880e-01,4.677815460180097529e-01,2.560000000000000053e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.692686276754037267e-01,3.853999999999999648e-01
4.680000000000000271e-01,4.680000000000000271e-01,4.631003977913675240e-01,1.403999999999999970e-01,4.720000000000000306e-01,4.720000000000000306e-01,4.655493482309126518e-01,4.720000000000000306e-01,4.427999999999999714e-01,4.591999999999999416e-01,4.658296881213431773e-01,2.869999999999999774e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.686655050171245063e-01,9.360000000000000264e-02,4.239999999999999880e-01,4.720000000000000306e-01,4.710315591144608183e-01,5.760000000000000675e-01,4.427999999999999714e-01,4.591999999999999416e-01,4.711831293455153724e-01,3.689999999999999392e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.743659916073710847e-01,9.360000000000000264e-02,4.239999999999999880e-01,4.239999999999999880e-01,4.700628709089842983e-01,2.800000000000000266e-01,4.427999999999999714e-01,4.591999999999999416e-01,4.689734057763799702e-01,1.803999999999999770e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.693423190324330085e-01,2.963999999999999968e-01,4.239999999999999880e-01,4.720000000000000306e-01,4.665267086540706432e-01,1.839999999999999969e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.667843114931407578e-01,2.541999999999999815e-01
4.446000000000000507e-01,4.446000000000000507e-01,4.657272510150467504e-01,4.524000000000000243e-01,4.720000000000000306e-01,4.720000000000000306e-01,4.655764418320434972e-01,2.800000000000000266e-01,4.591999999999999416e-01,4.427999999999999714e-01,4.646155589551818066e-01,3.197999999999999732e-01
4.446000000000000507e-01,4.602000000000000535e-01,4.634581105169342519e-01,1.794000000000000039e-01,4.239999999999999880e-01,4.720000000000000306e-01,4.646300383319783567e-01,5.839999999999999636e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.699409708292741072e-01,8.199999999999998956e-02
4.446000000000000507e-01,4.446000000000000507e-01,4.690318701142515700e-01,1.638000000000000012e-01,4.720000000000000306e-01,4.239999999999999880e-01,4.638218923933212223e-01,2.640000000000000124e-01,4.591999999999999416e-01,4.591999999999999416e-01,4.677428555130913601e-01,2.787999999999999368e-01
4.446000000000000507e-01,4.446000000000000507e-01,4.654215645324902284e-01,5.070000000000000062e-01,4.720000000000000306e-01,4.239999999999999880e-01,4.630165528417642951e-01,1.519999999999999962e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.655652075171750615e-01,3.771999999999999797e-01
4.446000000000000507e-01,4.446000000000000507e-01,4.644515898535193088e-01,3.042000000000000259e-01,4.239999999999999880e-01,4.720000000000000306e-01,4.684389272748567534e-01,6.400000000000000133e-02,4.591999999999999416e-01,4.591999999999999416e-01,4.634077423000850238e-01,1.557999999999999940e-01
4.446000000000000507e-01,4.446000000000000507e-01,4.623592175459397269e-01,3.119999999999999996e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.649270645667462620e-01,7.200000000000000844e-02,4.591999999999999416e-01,4.427999999999999714e-01,4.626234132581102387e-01,1.557999999999999940e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.602856131240412596e-01,2.496000000000000163e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.604316546762591833e-01,3.200000000000000067e-02,4.427999999999999714e-01,4.427999999999999714e-01,4.594609738331374427e-01,2.869999999999999774e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.582305252026790399e-01,4.680000000000000132e-02,4.239999999999999880e-01,4.239999999999999880e-01,4.572212379265018778e-01,6.320000000000000062e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.586899367902894653e-01,5.001999999999999780e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.636785162287482276e-01,7.799999999999999989e-02,4.720000000000000306e-01,4.239999999999999880e-01,4.625079493553797549e-01,8.000000000000000167e-02,4.427999999999999714e-01,4.591999999999999416e-01,4.579214832188532314e-01,1.147999999999999854e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.615930879394012365e-01,3.899999999999999994e-02,4.239999999999999880e-01,4.720000000000000306e-01,4.617071622323543068e-01,2.640000000000000124e-01,4.591999999999999416e-01,4.427999999999999714e-01,4.630936917603210579e-01,1.557999999999999940e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.671218109953289566e-01,3.042000000000000259e-01,4.720000000000000306e-01,4.239999999999999880e-01,4.609091432851301073e-01,3.679999999999999938e-01,4.427999999999999714e-01,4.591999999999999416e-01,4.611145476016422773e-01,2.213999999999999857e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.635407380994831517e-01,1.794000000000000039e-01,4.720000000000000306e-01,4.239999999999999880e-01,4.601138781848509995e-01,3.840000000000000080e-01,4.427999999999999714e-01,4.591999999999999416e-01,4.591522481661909905e-01,2.459999999999999687e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.602041418372767034e-01,4.758000000000000562e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.581114356067115256e-01,2.720000000000000195e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.643524548388925921e-01,1.803999999999999770e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.581497797356829937e-01,9.360000000000000264e-02,4.239999999999999880e-01,4.239999999999999880e-01,4.573257874578404714e-01,4.720000000000000306e-01,4.755999999999999117e-01,4.427999999999999714e-01,4.611664135875375159e-01,1.065999999999999864e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.573438874230432716e-01,2.340000000000000066e-02,4.720000000000000306e-01,4.720000000000000306e-01,4.626149308968948715e-01,2.399999999999999911e-01,4.755999999999999117e-01,4.427999999999999714e-01,4.592036736293892973e-01,5.821999999999999398e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.627706911895582143e-01,1.481999999999999984e-01,4.720000000000000306e-01,4.720000000000000306e-01,4.680278476569357804e-01,1.600000000000000033e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.644050518208078793e-01,4.263999999999999457e-01
4.758000000000000562e-01,4.758000000000000562e-01,4.683278294806366704e-01,2.963999999999999968e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.657933042212520358e-01,2.640000000000000124e-01,4.755999999999999117e-01,4.427999999999999714e-01,4.636173460733874485e-01,4.919999999999999374e-02
4.758000000000000562e-01,4.212000000000000188e-01,4.673457159976035502e-01,2.028000000000000080e-01,4.720000000000000306e-01,4.720000000000000306e-01,4.712812960235642779e-01,3.200000000000000067e-02,4.427999999999999714e-01,4.427999999999999714e-01,4.689197689712359951e-01,1.147999999999999854e-01
4.446000000000000507e-01,4.212000000000000188e-01,4.730139478471803161e-01,5.070000000000000062e-01,4.239999999999999880e-01,4.720000000000000306e-01,4.703115814226928038e-01,4.879999999999999893e-01,4.427999999999999714e-01,4.427999999999999714e-01,4.743448834384221824e-01,9.839999999999998748e-02
4.446000000000000507e-01,4.758000000000000562e-01,4.720121028744328484e-01,2.807999999999999940e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.759071980963714976e-01,3.760000000000000009e-01,4.427999999999999714e-01,4.755999999999999117e-01,4.721054752720366121e-01,4.509999999999999565e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.777947932618684668e-01,3.276000000000000023e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.707543839002003017e-01,1.120000000000000023e-01,4.427999999999999714e-01,4.509999999999999565e-01,4.711560560790625796e-01,3.279999999999999583e-02
4.446000000000000507e-01,4.212000000000000188e-01,4.724695620570600330e-01,2.184000000000000108e-01,4.239999999999999880e-01,4.720000000000000306e-01,4.697868342239711059e-01,1.120000000000000023e-01,4.427999999999999714e-01,4.509999999999999565e-01,4.689465858401009601e-01,1.639999999999999791e-02
4.446000000000000507e-01,4.212000000000000188e-01,4.674857656577766640e-01,2.651999999999999913e-01,4.720000000000000306e-01,4.239999999999999880e-01,4.675355034772955554e-01,2.159999999999999976e-01,4.755999999999999117e-01,4.509999999999999565e-01,4.680098167912792873e-01,2.705999999999999517e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.731574158325753121e-01,1.092000000000000054e-01,4.720000000000000306e-01,4.239999999999999880e-01,4.665811267934215079e-01,1.839999999999999969e-01,4.427999999999999714e-01,4.509999999999999565e-01,4.658296881213432328e-01,1.147999999999999854e-01
4.758000000000000562e-01,4.758000000000000562e-01,4.694835680751176521e-01,2.807999999999999940e-01,4.720000000000000306e-01,4.239999999999999880e-01,4.656306384960133271e-01,5.120000000000000107e-01,4.755999999999999117e-01,4.509999999999999565e-01,4.711831293455154279e-01,2.623999999999999666e-01
4.758000000000000562e-01,4.212000000000000188e-01,4.752040940660414714e-01,2.496000000000000163e-01,4.239999999999999880e-01,4.239999999999999880e-01,4.711147753371418001e-01,4.000000000000000222e-01,4.427999999999999714e-01,4.509999999999999565e-01,4.766610474917168383e-01,4.181999999999999607e-01
4.446000000000000507e-01,4.758000000000000562e-01,4.726699793964370122e-01,2.184000000000000108e-01,4.400000000000000022e-01,4.239999999999999880e-01,4.701457451810063803e-01,5.520000000000000462e-01,4.427999999999999714e-01,4.509999999999999565e-01,4.716167251394723370e-01,2.787999999999999368e-01
